,size,r,avg,slope
0,681.0,0.08130514040247998,13.224669603524228,0.0061657197516207605
1,433.0,0.1684696043315157,33.57505773672055,0.03223475775217402
2,721.0,0.09761990522632033,20.22746185852982,0.010003208803851348
3,155.0,0.24502184951668868,24.696774193548386,0.06804398788267044
4,810.0,0.05765316403425262,8.219753086419754,0.0031764122562207625
5,805.0,0.07197928661602333,12.161490683229813,0.005640978216529315
6,611.0,0.13360740506468083,30.710310965630114,0.02154099897314265
7,822.0,0.08628276486412273,17.805352798053526,0.008359308893647041
8,877.0,0.09911449021719088,25.106043329532497,0.01060417440072781
9,449.0,0.14443877043948306,26.547884187082406,0.02461509388803408
10,495.0,0.08033866649433136,9.002020202020201,0.0046265219894453735
11,196.0,0.15661635021279025,12.693877551020408,0.01730261655855404
12,943.0,0.05063877928038153,7.230116648992577,0.002092471931159622
13,563.0,0.08264558854557907,11.50266429840142,0.005596321823715848
14,794.0,0.11347509902674328,28.347607052896727,0.0145185058400509
15,406.0,0.20393423270771088,43.77832512315271,0.05221707935525113
16,569.0,0.15907743079423076,39.476274165202106,0.028536916212194757
17,144.0,0.26549903638136674,25.875,0.0694283594995299
18,376.0,0.13544046183791236,19.45212765957447,0.017738148137959882
19,783.0,0.13542044360486014,39.02171136653895,0.020339280268031938
20,881.0,0.13441644578851603,44.8149829738933,0.020632023914807434
21,800.0,0.12112050768250725,33.4075,0.015281615187629155
22,229.0,0.1690842648476445,17.61572052401747,0.033159854165969574
23,782.0,0.09041206701038365,17.867007672634273,0.00820891861047104
24,546.0,0.17828760770813973,47.21978021978022,0.03936277044286239
25,619.0,0.07588958806997775,10.378029079159935,0.005814854268462394
26,819.0,0.06658358666988477,10.642246642246642,0.0042887053641246144
27,307.0,0.1518818472710737,18.710097719869708,0.022080995817412942
28,484.0,0.14881507299481173,29.25206611570248,0.024503086855295543
29,952.0,0.059325262848762585,9.926470588235293,0.0036712999453926134
30,845.0,0.05560475473405443,7.772781065088758,0.002216466647072577
31,525.0,0.11660569617240607,20.67047619047619,0.014350230557998386
32,285.0,0.08086684398761744,5.12280701754386,0.0031000992381642082
33,827.0,0.13868176619028522,43.35187424425635,0.021643006959646598
34,617.0,0.15799871372410543,42.61264181523501,0.028918705660651144
35,479.0,0.1542290445850325,31.173277661795407,0.026150087346124486
36,441.0,0.0725437674293526,6.662131519274377,0.0028547516936512215
37,475.0,0.1314475885036432,22.985263157894735,0.017517740403514292
38,624.0,0.15146464626770284,38.89102564102564,0.028372437380468313
39,178.0,0.23536242837269888,25.764044943820224,0.04241785364158026
40,233.0,0.18728393281946865,21.158798283261802,0.04023560526698117
41,197.0,0.10803189927284146,6.1725888324873095,0.007582888902096736
42,992.0,0.05974952779010083,10.268145161290322,0.0037058149177092584
43,718.0,0.07667828661751822,12.317548746518106,0.005706254722423462
44,565.0,0.1116743859048897,21.100884955752214,0.013593316446302555
45,806.0,0.12126289891090496,33.90074441687345,0.016998273078695187
46,943.0,0.13548707753989286,48.82502651113467,0.022785680753789832
47,998.0,0.08370483662053174,20.711422845691384,0.007429185805688044
48,426.0,0.12457285208816593,18.75586854460094,0.014729583187147222
49,948.0,0.13069364767403358,44.82911392405063,0.02030522795039245
50,209.0,0.10979930970887589,7.55023923444976,0.00405545460116216
51,746.0,0.08823730135962074,17.680965147453083,0.00862198245193108
52,538.0,0.07222273771783924,8.197026022304833,0.004583746312613646
53,994.0,0.12089060887566477,41.17706237424547,0.01733426738866962
54,462.0,0.1854553810120721,42.484848484848484,0.03700048386931517
55,551.0,0.17404892117322404,44.0,0.03648252143690813
56,802.0,0.09775511110097378,22.08229426433915,0.010189049182671255
57,843.0,0.14375903693556574,49.05812574139976,0.0238650165973121
58,647.0,0.10362301307084917,19.768160741885627,0.012146105034599673
59,211.0,0.1818556554222408,19.829383886255926,0.037645105079702076
60,594.0,0.15013397674338042,36.71043771043771,0.025165355788276667
61,406.0,0.1731026047655828,33.23152709359606,0.029495814803307097
62,456.0,0.1821682544604873,40.95614035087719,0.04158450573193294
63,639.0,0.15392570958785864,40.895148669796555,0.02889891791617783
64,218.0,0.10739351624004134,6.825688073394495,0.007583184232653072
65,746.0,0.08432646328073315,15.552278820375335,0.007831567697457884
66,879.0,0.08083057359614847,16.99203640500569,0.00657551163576794
67,387.0,0.18003705255859948,32.29457364341085,0.034411608873613594
68,621.0,0.09357188980854542,15.719806763285025,0.009064566040425446
69,360.0,0.12995884495222182,17.42222222222222,0.016548727082595426
70,115.0,0.2808985666380204,21.11304347826087,0.07525103241513101
71,783.0,0.1272070252406356,36.370370370370374,0.01903421858702275
72,191.0,0.1607901523782857,12.806282722513089,0.02164059330443312
73,485.0,0.10897270436617643,16.263917525773195,0.013377846103270363
74,385.0,0.15155228699171616,24.015584415584417,0.023848189497897732
75,618.0,0.07395761148159273,10.032362459546926,0.005632465724666654
76,761.0,0.05349865332460209,6.699080157687254,0.002283748281245515
77,138.0,0.22988440142214017,18.92753623188406,0.048754093982078146
78,851.0,0.09283009556360983,20.92126909518214,0.009128655090085858
79,318.0,0.10851112174120525,10.220125786163521,0.006262043925461286
80,401.0,0.09625322099976258,10.812967581047381,0.008647349478472621
81,404.0,0.1519078775544373,25.455445544554454,0.02480697317835188
82,112.0,0.15740828961510409,7.821428571428571,0.011844418751312941
83,472.0,0.1093433783806338,16.309322033898304,0.010914760321065227
84,503.0,0.1756538303040729,40.34592445328032,0.03348184920118639
85,354.0,0.1070966062896874,11.282485875706215,0.010992471317375838
86,643.0,0.06359524439480577,7.726283048211508,0.0030851653559906345
87,652.0,0.09323326442875593,16.334355828220858,0.009090273595158505
88,160.0,0.2976430126368305,32.825,0.03211223951544463
89,714.0,0.07982509671610082,13.72549019607843,0.006449505816037855
90,197.0,0.24555300484248482,29.16751269035533,0.060592782678029644
91,535.0,0.15470449547319967,35.76448598130841,0.027054365094284903
92,908.0,0.04997910798526322,6.6960352422907485,0.0024045519967779926
93,115.0,0.1732235474567639,8.97391304347826,0.023471342910828235
94,827.0,0.12932711296913454,39.32527206771463,0.017462913411181866
95,803.0,0.06485453576474293,10.18430884184309,0.0037199100871898186
96,193.0,0.27708562164080497,35.181347150259064,0.06765836562559938
97,415.0,0.1440179136840528,24.395180722891567,0.023965549420759274
98,343.0,0.1498459537897826,20.75801749271137,0.02488273581200876
99,698.0,0.11471627073460303,25.92836676217765,0.01265071058132814
100,412.0,0.17462908255107873,34.101941747572816,0.03484978443097298
101,695.0,0.09084484840471682,16.164028776978416,0.009951280976184605
102,832.0,0.09239127626835333,20.5625,0.009227351075225395
103,570.0,0.06054203193276736,6.094736842105263,0.0015881665664959758
104,834.0,0.06266735767840656,9.623501199040767,0.0035218231563352935
105,297.0,0.19293441265004818,29.414141414141415,0.037837093084406956
106,564.0,0.08713158390948292,12.22340425531915,0.006675090762820815
107,135.0,0.2872989231215956,26.16296296296296,0.0560647723010186
108,124.0,0.17093888290355003,9.35483870967742,0.023483398878717608
109,760.0,0.06001014040918101,7.902631578947369,0.0026089438978001986
110,446.0,0.18300308223872436,41.130044843049326,0.041181968825160564
111,267.0,0.18672523511322264,24.853932584269664,0.03460950075457574
112,641.0,0.10444006484345522,19.937597503900157,0.011364229286838511
113,593.0,0.06588579210375799,7.487352445193929,0.0031939113684273683
114,266.0,0.1539588340461321,17.69172932330827,0.021722415869721318
115,153.0,0.1895694837060838,13.320261437908497,0.02979631424980895
116,211.0,0.14501532835203948,12.360189573459715,0.012377167061242093
117,945.0,0.10331600010696787,28.706878306878306,0.012317249083793716
118,940.0,0.0732918116427122,14.257446808510638,0.005270433178722203
119,950.0,0.08421226218133912,20.088421052631578,0.00786403018700941
120,864.0,0.14812373789598077,52.125,0.025921701436985585
121,128.0,0.264856713274495,21.40625,0.06194271339759293
122,977.0,0.09457454050720046,25.103377686796314,0.0098139327155406
123,183.0,0.12026659319283586,6.7650273224043715,0.009930895044223573
124,752.0,0.1274784106642351,34.02925531914894,0.017431488389976848
125,574.0,0.13344526258435677,27.689895470383274,0.01918431404588842
126,634.0,0.1526921055938567,39.59621451104101,0.026679472292084578
127,338.0,0.1371471957031876,17.201183431952664,0.018141619700922727
128,995.0,0.05670835066268505,9.407035175879397,0.0030304796152366277
129,729.0,0.0690894585481879,10.211248285322359,0.004734628781435449
130,751.0,0.0666933087896625,10.093209054593874,0.004513811134261603
131,903.0,0.07242569296643159,13.820598006644518,0.005116620798168331
132,280.0,0.0986225107217589,7.5,0.00773692682839114
133,419.0,0.13631063674325256,22.92124105011933,0.0213053678878588
134,687.0,0.06664893440175876,8.975254730713246,0.004116894086907512
135,653.0,0.05694900563974456,6.367534456355283,0.0015130011125583796
136,478.0,0.10333458186913101,14.707112970711297,0.010313487972183115
137,589.0,0.16069889013791086,42.43803056027165,0.030209375728568404
138,832.0,0.08215395310301495,16.129807692307693,0.006833517458307492
139,457.0,0.11678845972533261,17.435448577680525,0.013682422102511832
140,812.0,0.11273923551330156,28.51231527093596,0.014080002343284959
141,684.0,0.11191614842060507,25.257309941520468,0.014690242749820873
142,492.0,0.13908832079873384,27.829268292682926,0.021005143898904503
143,906.0,0.10296681376528716,28.29801324503311,0.0132406922806873
144,186.0,0.2502965336709406,27.72043010752688,0.0652130173208075
145,218.0,0.22685037592506713,28.513761467889907,0.05499214489122345
146,513.0,0.10728493272583306,17.216374269005847,0.009965329283706904
147,261.0,0.19269624488994413,24.521072796934867,0.03548059299211602
148,935.0,0.1349720295383042,47.84812834224599,0.019689656871351113
149,600.0,0.06001091795363661,6.26,0.0025736662474849623
150,530.0,0.14676158077287665,31.267924528301887,0.021861217558199558
151,915.0,0.09017834096107531,22.465573770491805,0.009840178997997572
152,676.0,0.10448569243586536,20.97041420118343,0.012053622140604285
153,983.0,0.07694286027253511,16.907426246185146,0.006188163420860544
154,841.0,0.09690362772930591,22.977407847800237,0.010905890495164102
155,155.0,0.26715155594019,26.129032258064516,0.06709732422805294
156,398.0,0.117608430204043,15.396984924623116,0.01279351148864075
157,226.0,0.26095690927403575,37.97345132743363,0.07275336359331692
158,180.0,0.16313775416037243,13.277777777777779,0.018466135929957828
159,766.0,0.10031628977898825,22.51697127937337,0.010988547414431418
160,511.0,0.09805353267820519,13.682974559686889,0.008408254706082374
161,183.0,0.21852242356529689,22.633879781420767,0.048476515556243355
162,443.0,0.14853476040649977,27.11060948081264,0.025625060418316515
163,917.0,0.13599131208248905,47.716466739367505,0.022928194906173923
164,881.0,0.11568868514027528,33.02837684449489,0.014499850570727788
165,911.0,0.08503078390709633,18.81668496158068,0.007604152738445745
166,890.0,0.1373967290484442,46.613483146067416,0.019872709329386572
167,544.0,0.1393319128361097,29.408088235294116,0.02343774861250663
168,633.0,0.1307712576858091,30.003159557661927,0.01983151596944649
169,341.0,0.19184057480796662,34.83870967741935,0.04365752937511597
170,385.0,0.17093122510875108,30.727272727272727,0.03453647982550247
171,969.0,0.13810620919898234,50.73065015479876,0.022085137147696148
172,222.0,0.09077568342327487,4.990990990990991,0.0034909530940160525
173,477.0,0.10495303595090866,15.09433962264151,0.011109374721451199
174,964.0,0.08367177121764696,19.771784232365146,0.0074890906636730144
175,139.0,0.12899683864972145,6.302158273381295,0.010549337921643765
176,613.0,0.12155129011437316,26.32300163132137,0.015848561900954024
177,249.0,0.2513703863052205,38.46586345381526,0.060602207314035164
178,913.0,0.12550792130686017,40.278203723986856,0.018039818252795596
179,764.0,0.09982050856938274,22.212041884816752,0.011454805572734216
180,928.0,0.13070523791324845,43.6875,0.018756624743563356
181,375.0,0.07601634214867936,6.533333333333333,0.0031638315064399783
182,490.0,0.07907106012474727,8.575510204081633,0.004932206050420525
183,535.0,0.12929007359720657,25.12523364485981,0.017165791891852602
184,613.0,0.14864669088837285,36.82871125611746,0.025751722530455552
185,697.0,0.07162589946662212,10.677187948350072,0.004184728074297322
186,829.0,0.0787062242131209,15.063932448733414,0.006591895686175894
187,857.0,0.1230784568495539,36.23337222870478,0.01729190620264662
188,132.0,0.2314775353158917,17.09090909090909,0.047809725571028916
189,117.0,0.1988010517147527,11.965811965811966,0.024019026380771965
190,827.0,0.07533334834167706,13.571946795646916,0.005860838012269528
191,325.0,0.1343728056717504,16.695384615384615,0.016295374835937886
192,615.0,0.14824825072939948,37.730081300813005,0.025003823316354895
193,811.0,0.13852729415117865,43.38101109741061,0.022187472507571478
194,978.0,0.10639946510604713,32.40286298568507,0.013133953100753298
195,184.0,0.18568339843820747,17.869565217391305,0.04046985029060287
196,755.0,0.15453246956493397,48.7841059602649,0.02795096586245674
197,908.0,0.06711455986329526,12.077092511013216,0.004147936695928546
198,870.0,0.05118648650851049,6.832183908045977,0.0027155722871015824
199,973.0,0.06751819826282407,13.109969167523124,0.004344120414045385
200,581.0,0.1693853825687478,44.6368330464716,0.03461241012009826
201,731.0,0.1557487886040977,48.43228454172367,0.029934432193177797
202,844.0,0.0853276463546965,17.765402843601894,0.0076341612984493126
203,570.0,0.1393361340963139,29.964912280701753,0.02129750032003017
204,974.0,0.1247323032913638,43.09856262833676,0.01908215456063325
205,252.0,0.12802878924023495,11.515873015873016,0.01323056093898782
206,309.0,0.14330635834711197,17.313915857605178,0.021248082093062913
207,315.0,0.1678128949854682,23.93015873015873,0.025924126663737123
208,612.0,0.12159670532047458,26.23856209150327,0.015778667090239777
209,416.0,0.0829156965141795,8.254807692307692,0.003147701202129878
210,510.0,0.07620576648249487,8.419607843137255,0.0040817175437558835
211,250.0,0.24744841395898737,40.912,0.07167647797615675
212,337.0,0.10241579622858228,10.041543026706231,0.008254047632773126
213,641.0,0.1569418317912359,42.54914196567863,0.028584801777364593
214,762.0,0.12688643271760208,35.4514435695538,0.01952263499348267
215,102.0,0.35401331912652234,30.215686274509803,0.0
216,465.0,0.1681683297445213,34.95913978494624,0.030659429188281555
217,572.0,0.10289485393767453,17.821678321678323,0.0098692829731031
218,857.0,0.07683731939697978,14.954492415402568,0.005968027841149747
219,768.0,0.13968587584673361,42.138020833333336,0.021776822420240094
220,771.0,0.14752185669315396,45.96368352788586,0.02568960152042356
221,395.0,0.15167569801006908,24.825316455696203,0.022617314363468217
222,228.0,0.25126475118176367,36.44736842105263,0.06749527419052749
223,969.0,0.1184558370255549,38.89164086687307,0.016590540655614678
224,690.0,0.08235429287290089,13.605797101449275,0.006713186167254488
225,587.0,0.12427180236695227,25.71039182282794,0.016870531132698798
226,395.0,0.15539748638041428,26.41518987341772,0.029363488087399563
227,701.0,0.13308124345756628,34.9472182596291,0.018483348196296098
228,105.0,0.30365950935529806,22.514285714285716,0.028255275890297683
229,450.0,0.09894327329998717,12.777777777777779,0.009021487156356601
230,897.0,0.1433012908351687,50.876254180602004,0.024338942422340186
231,357.0,0.15999839378128233,25.41176470588235,0.02664269420837064
232,340.0,0.10975104977239186,11.841176470588236,0.010890213717221375
233,877.0,0.057099250974990565,8.36259977194983,0.002547152059938206
234,508.0,0.09741693758372423,13.665354330708661,0.008657738683753753
235,354.0,0.09962126772318242,10.225988700564972,0.008169113974001213
236,377.0,0.12199822790856049,15.570291777188329,0.01633565219600307
237,138.0,0.1686274091117959,10.985507246376812,0.0254759740392834
238,946.0,0.11234119311611375,33.90909090909091,0.01470356828572561
239,728.0,0.10552666234818725,23.002747252747252,0.013013665167966672
240,743.0,0.10566743300644975,23.507402422611037,0.012330886308222266
241,127.0,0.29709648645385084,25.73228346456693,0.035383045205930816
242,209.0,0.25071298045865625,33.39712918660287,0.06160491342576013
243,809.0,0.12778463792592765,37.93077873918418,0.019068300295946364
244,719.0,0.11588484757751277,26.931849791376912,0.014386974785627638
245,485.0,0.15174956650904756,30.536082474226806,0.024808229688739324
246,941.0,0.1306144334265154,44.501594048884165,0.019110496336832088
247,799.0,0.06460364401261875,9.797246558197747,0.00394853756318494
248,908.0,0.10570301125493961,29.121145374449338,0.010928428892550263
249,848.0,0.11131253272414719,29.955188679245282,0.01343310929109462
250,823.0,0.14775178894702298,47.91737545565006,0.02366640152649266
251,746.0,0.144966544207861,43.39142091152815,0.024845992011334486
252,165.0,0.24122611010472206,25.975757575757576,0.06244654898968932
253,187.0,0.1814944222837392,15.711229946524064,0.031197628188467885
254,608.0,0.07979479289095122,11.286184210526315,0.005444533692181686
255,732.0,0.11710524298444489,28.25136612021858,0.015191862705559325
256,212.0,0.23822991890294853,31.77358490566038,0.06936899868972726
257,590.0,0.09717230484835863,15.979661016949153,0.008456355288542935
258,776.0,0.12361253945439973,32.49226804123711,0.017707564711250352
259,298.0,0.097162974496848,7.939597315436242,0.006195116620336593
260,873.0,0.060665642368172026,9.759450171821307,0.0035173825194531314
261,123.0,0.24428643108160675,17.934959349593495,0.056994872758901804
262,147.0,0.16955581499944258,10.666666666666666,0.020714273738493688
263,795.0,0.12226795496242038,33.557232704402516,0.017250978637473317
264,896.0,0.07473342349876794,14.526785714285714,0.005627814593092928
265,799.0,0.11182672661171561,28.495619524405505,0.014185308240581975
266,676.0,0.056943952873841686,6.3579881656804735,0.002675857883506925
267,781.0,0.10072819301903713,22.62740076824584,0.009974628969166635
268,524.0,0.11221546361521881,18.778625954198475,0.013340914123141787
269,445.0,0.06736702632191954,5.784269662921348,0.0026321324771275303
270,213.0,0.18475777470883498,18.7981220657277,0.033609629405308934
271,806.0,0.09627392134074234,20.791563275434243,0.009792079413755036
272,770.0,0.08765636550777622,17.444155844155844,0.008251469609299993
273,486.0,0.11002591015148182,16.983539094650205,0.011718284682566102
274,891.0,0.13862940802810858,47.515151515151516,0.02307143774980596
275,716.0,0.11613728362746777,27.675977653631286,0.015563581240403707
276,279.0,0.15573330932704005,19.448028673835125,0.026731914749501106
277,891.0,0.08948302356133883,20.810325476992144,0.008959104609055168
278,402.0,0.11280674630872148,14.512437810945274,0.011760906331452155
279,685.0,0.11912543093788457,27.92992700729927,0.016968262778211386
280,420.0,0.10009499948786663,12.119047619047619,0.007774521603765895
281,331.0,0.08762172440086644,7.329305135951661,0.0050420891491764494
282,632.0,0.1295276480912942,29.47151898734177,0.018919100186129707
283,428.0,0.13778862672524028,22.425233644859812,0.02289944130817926
284,353.0,0.15966709919237942,24.260623229461757,0.02701866055544631
285,864.0,0.12704522244945196,38.6087962962963,0.018840549558404234
286,949.0,0.08972213040669422,22.49736564805058,0.008240454956916408
287,817.0,0.09651929222631278,21.96328029375765,0.010077678725037575
288,774.0,0.09820657397392984,21.96124031007752,0.010437343056377345
289,444.0,0.10484091340544487,14.108108108108109,0.01007408271227707
290,657.0,0.1503505857232641,40.118721461187214,0.02786120668484767
291,359.0,0.19736290884662505,35.8941504178273,0.04192611145266185
292,332.0,0.1985235436674107,36.024096385542165,0.04509951787216065
293,396.0,0.20135790730867195,42.07070707070707,0.046847659691470304
294,959.0,0.10200891121877537,28.765380604796665,0.011973646804670317
295,863.0,0.0985344534828812,24.247972190034762,0.010023867459920552
296,519.0,0.15565124011015996,34.215799614643544,0.027371029026174054
297,135.0,0.20642054319428754,14.903703703703703,0.04483896322901408
298,256.0,0.20935412912229745,28.7109375,0.04473824865503327
299,931.0,0.11957110255944303,37.8453276047261,0.0165553506074562
300,282.0,0.1602364466847795,19.54609929078014,0.029088962996500996
301,925.0,0.12000002614409915,38.20324324324324,0.016245969990602155
302,575.0,0.13097906009985377,26.876521739130435,0.018513108563076395
303,296.0,0.16590295497039462,22.35135135135135,0.030573076836165634
304,563.0,0.11846470753837256,22.809946714031973,0.013824893141512362
305,216.0,0.20210124688437603,23.09259259259259,0.0435510436631946
306,104.0,0.214165088808686,12.673076923076923,0.04744255874353701
307,402.0,0.1606863217428941,28.393034825870647,0.028236749128132326
308,783.0,0.10407367234678325,24.355044699872288,0.011559424314767567
309,969.0,0.08411018951366869,20.121775025799792,0.0077099856926492695
310,259.0,0.08753906782113476,5.4903474903474905,0.0025558932711195236
311,723.0,0.09061089599740557,16.78838174273859,0.008014202784033586
312,759.0,0.14858484936721045,45.16205533596838,0.024919293778953917
313,272.0,0.12940495842363034,12.536764705882353,0.015060224807728975
314,294.0,0.19251626353030993,30.972789115646258,0.04253089772931728
315,236.0,0.17698358406435233,19.779661016949152,0.03207871128234931
316,367.0,0.13912357385918342,19.275204359673026,0.0182227971411976
317,530.0,0.10610036658054656,17.505660377358492,0.012408333732331056
318,414.0,0.11938337586382283,16.41062801932367,0.012062687562602047
319,264.0,0.15973635198670222,17.742424242424242,0.028281630929936546
320,186.0,0.24283905327197108,28.247311827956988,0.06318430443190676
321,240.0,0.13441256507193838,11.45,0.01645624385404084
322,528.0,0.07757309121176018,9.56060606060606,0.004262943974589593
323,261.0,0.178930144784134,21.632183908045977,0.026475397022371377
324,501.0,0.0844886889363464,10.011976047904191,0.00593106056459356
325,821.0,0.10902950212865918,28.0,0.0134859922547828
326,975.0,0.10112203565646369,28.57846153846154,0.010548509220572783
327,289.0,0.08699298042809239,5.958477508650519,0.004184187140518452
328,127.0,0.2567593095173178,20.346456692913385,0.047629496408458434
329,959.0,0.06911273818758079,13.388946819603754,0.004965641612592279
330,957.0,0.05443578878147103,8.806687565308255,0.0022200334216760913
331,521.0,0.09117950908932863,12.245681381957773,0.0077952850458648274
332,954.0,0.05627725856659391,8.855345911949685,0.0030234383503798035
333,850.0,0.12780640735820023,39.32235294117647,0.018938509112048106
